Sample #,Ithd,LSL,USL,Average,IHD 2nd Order,LSL,USL,Average,IHD 3rd Order,LSL,USL,Average,IHD 4th Order,LSL,USL,Average,IHD 5th Order,LSL,USL,Average,IHD 6th Order,LSL,USL,Average,IHD 7th Order,LSL,USL,Average,IHD 8th Order,LSL,USL,Average,IHD 9th Order,LSL,USL,Average,IHD 10th Order,LSL,USL,Average,IHD 11th Order,LSL,USL,Average,IHD 12th Order,LSL,USL,Average,IHD 13th Order,LSL,USL,Average,IHD 14th Order,LSL,USL,Average,IHD 15th Order,LSL,USL,Average,IHD 16th Order,LSL,USL,Average,IHD 17th Order,LSL,USL,Average,IHD 18th Order,LSL,USL,Average,IHD 19th Order,LSL,USL,Average,IHD 20th Order,LSL,USL,Average,IHD 21st Order,LSL,USL,Average,IHD 22nd Order,LSL,USL,Average,IHD 23rd Order,LSL,USL,Average,IHD 24th Order,LSL,USL,Average,IHD 25th Order,LSL,USL,Average,IHD 26th Order,LSL,USL,Average,IHD 27th Order,LSL,USL,Average,IHD 28th Order,LSL,USL,Average,IHD 29th Order,LSL,USL,Average,IHD 30th Order,LSL,USL,Average,IHD 31st Order,LSL,USL,Average,IHD 32nd Order,LSL,USL,Average,IHD 33rd Order,LSL,USL,Average,IHD 34th Order,LSL,USL,Average,IHD 35th Order,LSL,USL,Average,IHD 36th Order,LSL,USL,Average,IHD 37th Order,LSL,USL,Average,IHD 38th Order,LSL,USL,Average,IHD 39th Order,LSL,USL,Average,IHD 40th Order,LSL,USL,Average
65,1.59,0,5,2.114516129,0.045937,0,1.08,0.064152332,0.0689702,0,2.3,0.083432544,0.0068582,0,0.43,0.030511829,0.0348086,0,1.14,0.043709477,0.0043996,0,0.3,0.021216677,0.030409,0,0.77,0.03443282,0.0024586,0,0.23,0.014724047,0.0292444,0,0.4,0.033285871,0.0018116,0,0.184,0.009647632,0.0285974,0,0.33,0.033345516,0.0018116,0,0.153,0.006295787,0.0279504,0,0.21,0.031964962,0.0018116,0,0.131,0.004002141,0.0266564,0,0.15,0.030447338,0.0018116,0,0.115,0.002964328,0.0248448,0,0.132,0.028973316,0.001294,0,0.102,0.002531812,0.0235508,0,0.118,0.027301515,0.001294,0,0.092,0.002363222,0.0223862,0,0.107,0.026162533,0.000647,0,0.084,0.002288715,0.0204452,0,0.098,0.025039437,0.000647,0,0.077,0.002278765,0.0173396,0,0.09,0.021993417,0.000647,0,0.071,0.002386524,0.016822,0,0.083,0.019467714,0.001294,0,0.066,0.002741092,0.0130694,0,0.078,0.017177866,0.001294,0,0.061,0.003439278,0.0106108,0,0.073,0.015628805,0.000647,0,0.058,0.004708674,0.0106108,0,0.068,0.016191489,0.000647,0,0.054,0.00679766,0.0130694,0,0.064,0.024026553,0.001294,0,0.051,0.008981084,0.014881,0,0.061,0.030315382,0.000647,0,0.048,0.00907563,0.0111284,0,0.058,0.025523433,0.000647,0,0.046,0.007052405
66,1.91,0,5,2.114516129,0.0612324,0,1.08,0.064152332,0.0858042,0,2.3,0.083432544,0.0277254,0,0.43,0.030511829,0.0353466,0,1.14,0.043709477,0.0195786,0,0.3,0.021216677,0.0214182,0,0.77,0.03443282,0.0126144,0,0.23,0.014724047,0.0207612,0,0.4,0.033285871,0.0081468,0,0.184,0.009647632,0.0239148,0,0.33,0.033345516,0.0056502,0,0.153,0.006295787,0.0245718,0,0.21,0.031964962,0.0038106,0,0.131,0.004002141,0.0245718,0,0.15,0.030447338,0.0031536,0,0.115,0.002964328,0.0252288,0,0.132,0.028973316,0.0024966,0,0.102,0.002531812,0.0252288,0,0.118,0.027301515,0.0024966,0,0.092,0.002363222,0.0233892,0,0.107,0.026162533,0.0024966,0,0.084,0.002288715,0.0233892,0,0.098,0.025039437,0.0024966,0,0.077,0.002278765,0.0227322,0,0.09,0.021993417,0.0024966,0,0.071,0.002386524,0.0195786,0,0.083,0.019467714,0.0031536,0,0.066,0.002741092,0.0176076,0,0.078,0.017177866,0.0049932,0,0.061,0.003439278,0.015768,0,0.073,0.015628805,0.0076212,0,0.058,0.004708674,0.0139284,0,0.068,0.016191489,0.0139284,0,0.054,0.00679766,0.0239148,0,0.064,0.024026553,0.0252288,0,0.051,0.008981084,0.030222,0,0.061,0.030315382,0.0277254,0,0.048,0.00907563,0.0245718,0,0.058,0.025523433,0.0189216,0,0.046,0.007052405
67,2.37,0,5,2.114516129,0.0706394,0,1.08,0.064152332,0.0888901,0,2.3,0.083432544,0.0353197,0,0.43,0.030511829,0.0686699,0,1.14,0.043709477,0.0220584,0,0.3,0.021216677,0.0655187,0,0.77,0.03443282,0.014443,0,0.23,0.014724047,0.0580346,0,0.4,0.033285871,0.0087971,0,0.184,0.009647632,0.0510757,0,0.33,0.033345516,0.0063024,0,0.153,0.006295787,0.0434603,0,0.21,0.031964962,0.0044642,0,0.131,0.004002141,0.0378144,0,0.15,0.030447338,0.0031512,0,0.115,0.002964328,0.032825,0,0.132,0.028973316,0.0031512,0,0.102,0.002531812,0.0283608,0,0.118,0.027301515,0.0024947,0,0.092,0.002363222,0.0252096,0,0.107,0.026162533,0.0031512,0,0.084,0.002288715,0.0252096,0,0.098,0.025039437,0.0024947,0,0.077,0.002278765,0.0189072,0,0.09,0.021993417,0.0024947,0,0.071,0.002386524,0.014443,0,0.083,0.019467714,0.0038077,0,0.066,0.002741092,0.015756,0,0.078,0.017177866,0.0044642,0,0.061,0.003439278,0.015756,0,0.073,0.015628805,0.0069589,0,0.058,0.004708674,0.0112918,0,0.068,0.016191489,0.0101101,0,0.054,0.00679766,0.0150995,0,0.064,0.024026553,0.0132613,0,0.051,0.008981084,0.0202202,0,0.061,0.030315382,0.0119483,0,0.048,0.00907563,0.0175942,0,0.058,0.025523433,0.0107666,0,0.046,0.007052405
68,1.79,0,5,2.114516129,0.056808,0,1.08,0.064152332,0.0871845,0,2.3,0.083432544,0.025248,0,0.43,0.030511829,0.03156,0,1.14,0.043709477,0.017621,0,0.3,0.021216677,0.0227495,0,0.77,0.03443282,0.011309,0,0.23,0.014724047,0.023933,0,0.4,0.033285871,0.008153,0,0.184,0.009647632,0.0245905,0,0.33,0.033345516,0.0056545,0,0.153,0.006295787,0.0259055,0,0.21,0.031964962,0.003156,0,0.131,0.004002141,0.026563,0,0.15,0.030447338,0.0024985,0,0.115,0.002964328,0.026563,0,0.132,0.028973316,0.003156,0,0.102,0.002531812,0.0259055,0,0.118,0.027301515,0.0024985,0,0.092,0.002363222,0.025248,0,0.107,0.026162533,0.001841,0,0.084,0.002288715,0.0245905,0,0.098,0.025039437,0.0024985,0,0.077,0.002278765,0.0227495,0,0.09,0.021993417,0.0024985,0,0.071,0.002386524,0.020251,0,0.083,0.019467714,0.0024985,0,0.066,0.002741092,0.0164375,0,0.078,0.017177866,0.0038135,0,0.061,0.003439278,0.0151225,0,0.073,0.015628805,0.0056545,0,0.058,0.004708674,0.0132815,0,0.068,0.016191489,0.009468,0,0.054,0.00679766,0.0132815,0,0.064,0.024026553,0.0151225,0,0.051,0.008981084,0.0182785,0,0.061,0.030315382,0.0164375,0,0.048,0.00907563,0.0132815,0,0.058,0.025523433,0.0119665,0,0.046,0.007052405
69,1.83,0,5,2.114516129,0.047304,0,1.08,0.064152332,0.080154,0,2.3,0.083432544,0.0270684,0,0.43,0.030511829,0.0290394,0,1.14,0.043709477,0.0195786,0,0.3,0.021216677,0.0207612,0,0.77,0.03443282,0.0126144,0,0.23,0.014724047,0.0239148,0,0.4,0.033285871,0.0081468,0,0.184,0.009647632,0.0245718,0,0.33,0.033345516,0.0044676,0,0.153,0.006295787,0.0258858,0,0.21,0.031964962,0.0018396,0,0.131,0.004002141,0.0265428,0,0.15,0.030447338,0.0018396,0,0.115,0.002964328,0.0265428,0,0.132,0.028973316,0.0018396,0,0.102,0.002531812,0.0252288,0,0.118,0.027301515,0.0018396,0,0.092,0.002363222,0.0258858,0,0.107,0.026162533,0.001314,0,0.084,0.002288715,0.0239148,0,0.098,0.025039437,0.001314,0,0.077,0.002278765,0.0227322,0,0.09,0.021993417,0.001314,0,0.071,0.002386524,0.0214182,0,0.083,0.019467714,0.000657,0,0.066,0.002741092,0.0182646,0,0.078,0.017177866,0.000657,0,0.061,0.003439278,0.0139284,0,0.073,0.015628805,0.000657,0,0.058,0.004708674,0.0176076,0,0.068,0.016191489,0.000657,0,0.054,0.00679766,0.030879,0,0.064,0.024026553,0.001314,0,0.051,0.008981084,0.0333756,0,0.061,0.030315382,0.001314,0,0.048,0.00907563,0.030879,0,0.058,0.025523433,0.001314,0,0.046,0.007052405
70,1.71,0,5,2.114516129,0.0577124,0,1.08,0.064152332,0.078287,0,2.3,0.083432544,0.0241978,0,0.43,0.030511829,0.0348086,0,1.14,0.043709477,0.016822,0,0.3,0.021216677,0.0199276,0,0.77,0.03443282,0.0117754,0,0.23,0.014724047,0.0199276,0,0.4,0.033285871,0.0075052,0,0.184,0.009647632,0.0235508,0,0.33,0.033345516,0.0043996,0,0.153,0.006295787,0.0248448,0,0.21,0.031964962,0.0024586,0,0.131,0.004002141,0.0254918,0,0.15,0.030447338,0.0018116,0,0.115,0.002964328,0.0254918,0,0.132,0.028973316,0.0018116,0,0.102,0.002531812,0.0235508,0,0.118,0.027301515,0.0018116,0,0.092,0.002363222,0.0235508,0,0.107,0.026162533,0.0018116,0,0.084,0.002288715,0.0235508,0,0.098,0.025039437,0.001294,0,0.077,0.002278765,0.0192806,0,0.09,0.021993417,0.001294,0,0.071,0.002386524,0.016822,0,0.083,0.019467714,0.001294,0,0.066,0.002741092,0.014234,0,0.078,0.017177866,0.000647,0,0.061,0.003439278,0.014881,0,0.073,0.015628805,0.000647,0,0.058,0.004708674,0.0111284,0,0.068,0.016191489,0.000647,0,0.054,0.00679766,0.016175,0,0.064,0.024026553,0.001294,0,0.051,0.008981084,0.0204452,0,0.061,0.030315382,0.001294,0,0.048,0.00907563,0.0137164,0,0.058,0.025523433,0.000647,0,0.046,0.007052405
71,1.99,0,5,2.114516129,0.0511412,0,1.08,0.064152332,0.095403,0,2.3,0.083432544,0.030503,0,0.43,0.030511829,0.0442618,0,1.14,0.043709477,0.0211574,0,0.3,0.021216677,0.0249216,0,0.77,0.03443282,0.014278,0,0.23,0.014724047,0.0231044,0,0.4,0.033285871,0.0093456,0,0.184,0.009647632,0.0262196,0,0.33,0.033345516,0.0055814,0,0.153,0.006295787,0.0262196,0,0.21,0.031964962,0.0031152,0,0.131,0.004002141,0.0273878,0,0.15,0.030447338,0.0024662,0,0.115,0.002964328,0.0262196,0,0.132,0.028973316,0.0018172,0,0.102,0.002531812,0.0262196,0,0.118,0.027301515,0.0024662,0,0.092,0.002363222,0.0249216,0,0.107,0.026162533,0.0024662,0,0.084,0.002288715,0.0242726,0,0.098,0.025039437,0.0018172,0,0.077,0.002278765,0.0231044,0,0.09,0.021993417,0.0024662,0,0.071,0.002386524,0.0205084,0,0.083,0.019467714,0.0044132,0,0.066,0.002741092,0.0180422,0,0.078,0.017177866,0.0062304,0,0.061,0.003439278,0.016225,0,0.073,0.015628805,0.0075284,0,0.058,0.004708674,0.014278,0,0.068,0.016191489,0.0086966,0,0.054,0.00679766,0.0199892,0,0.064,0.024026553,0.0086966,0,0.051,0.008981084,0.0267388,0,0.061,0.030315382,0.0075284,0,0.048,0.00907563,0.0218064,0,0.058,0.025523433,0.0068794,0,0.046,0.007052405
72,1.98,0,5,2.114516129,0.047268,0,1.08,0.064152332,0.0951925,0,2.3,0.083432544,0.0150995,0,0.43,0.030511829,0.0491062,0,1.14,0.043709477,0.0063024,0,0.3,0.021216677,0.0403091,0,0.77,0.03443282,0.0038077,0,0.23,0.014724047,0.0353197,0,0.4,0.033285871,0.0031512,0,0.184,0.009647632,0.0333502,0,0.33,0.033345516,0.0031512,0,0.153,0.006295787,0.0321685,0,0.21,0.031964962,0.0024947,0,0.131,0.004002141,0.0308555,0,0.15,0.030447338,0.0018382,0,0.115,0.002964328,0.0290173,0,0.132,0.028973316,0.0024947,0,0.102,0.002531812,0.0270478,0,0.118,0.027301515,0.0024947,0,0.092,0.002363222,0.0258661,0,0.107,0.026162533,0.0024947,0,0.084,0.002288715,0.0245531,0,0.098,0.025039437,0.0018382,0,0.077,0.002278765,0.0220584,0,0.09,0.021993417,0.0024947,0,0.071,0.002386524,0.0182507,0,0.083,0.019467714,0.0024947,0,0.066,0.002741092,0.0164125,0,0.078,0.017177866,0.0038077,0,0.061,0.003439278,0.0139178,0,0.073,0.015628805,0.0063024,0,0.058,0.004708674,0.0126048,0,0.068,0.016191489,0.0119483,0,0.054,0.00679766,0.0164125,0,0.064,0.024026553,0.0189072,0,0.051,0.008981084,0.0227149,0,0.061,0.030315382,0.0214019,0,0.048,0.00907563,0.0182507,0,0.058,0.025523433,0.0164125,0,0.046,0.007052405
73,1.81,0,5,2.114516129,0.0541728,0,1.08,0.064152332,0.0914976,0,2.3,0.083432544,0.0044064,0,0.43,0.030511829,0.046656,0,1.14,0.043709477,0.0044064,0,0.3,0.021216677,0.0348624,0,0.77,0.03443282,0.0031104,0,0.23,0.014724047,0.031104,0,0.4,0.033285871,0.0024624,0,0.184,0.009647632,0.030456,0,0.33,0.033345516,0.0018144,0,0.153,0.006295787,0.0279936,0,0.21,0.031964962,0.0018144,0,0.131,0.004002141,0.0279936,0,0.15,0.030447338,0.0018144,0,0.115,0.002964328,0.0261792,0,0.132,0.028973316,0.0018144,0,0.102,0.002531812,0.0242352,0,0.118,0.027301515,0.0018144,0,0.092,0.002363222,0.0235872,0,0.107,0.026162533,0.0018144,0,0.084,0.002288715,0.0230688,0,0.098,0.025039437,0.001296,0,0.077,0.002278765,0.016848,0,0.09,0.021993417,0.001296,0,0.071,0.002386524,0.0162,0,0.083,0.019467714,0.000648,0,0.066,0.002741092,0.015552,0,0.078,0.017177866,0.000648,0,0.061,0.003439278,0.0117936,0,0.073,0.015628805,0.000648,0,0.058,0.004708674,0.0124416,0,0.068,0.016191489,0.001296,0,0.054,0.00679766,0.015552,0,0.064,0.024026553,0.001296,0,0.051,0.008981084,0.0186624,0,0.061,0.030315382,0.001296,0,0.048,0.00907563,0.014256,0,0.058,0.025523433,0.001296,0,0.046,0.007052405
74,1.91,0,5,2.114516129,0.0553819,0,1.08,0.064152332,0.0840456,0,2.3,0.083432544,0.0304795,0,0.43,0.030511829,0.0367051,0,1.14,0.043709477,0.0224381,0,0.3,0.021216677,0.0230866,0,0.77,0.03443282,0.015564,0,0.23,0.014724047,0.0230866,0,0.4,0.033285871,0.0099869,0,0.184,0.009647632,0.0267182,0,0.33,0.033345516,0.0055771,0,0.153,0.006295787,0.0261994,0,0.21,0.031964962,0.0024643,0,0.131,0.004002141,0.0261994,0,0.15,0.030447338,0.001297,0,0.115,0.002964328,0.0267182,0,0.132,0.028973316,0.0018158,0,0.102,0.002531812,0.0261994,0,0.118,0.027301515,0.0018158,0,0.092,0.002363222,0.0255509,0,0.107,0.026162533,0.001297,0,0.084,0.002288715,0.0249024,0,0.098,0.025039437,0.0006485,0,0.077,0.002278765,0.0224381,0,0.09,0.021993417,0.001297,0,0.071,0.002386524,0.0199738,0,0.083,0.019467714,0.001297,0,0.066,0.002741092,0.0173798,0,0.078,0.017177866,0.001297,0,0.061,0.003439278,0.015564,0,0.073,0.015628805,0.0006485,0,0.058,0.004708674,0.0149155,0,0.068,0.016191489,0.001297,0,0.054,0.00679766,0.0304795,0,0.064,0.024026553,0.0018158,0,0.051,0.008981084,0.0360566,0,0.061,0.030315382,0.0018158,0,0.048,0.00907563,0.0286637,0,0.058,0.025523433,0.001297,0,0.046,0.007052405
75,1.89,0,5,2.114516129,0.048396,0,1.08,0.064152332,0.0923448,0,2.3,0.083432544,0.0138648,0,0.43,0.030511829,0.0439488,0,1.14,0.043709477,0.0094176,0,0.3,0.021216677,0.0282528,0,0.77,0.03443282,0.0062784,0,0.23,0.014724047,0.0257676,0,0.4,0.033285871,0.0037932,0,0.184,0.009647632,0.0275988,0,0.33,0.033345516,0.0031392,0,0.153,0.006295787,0.0275988,0,0.21,0.031964962,0.0018312,0,0.131,0.004002141,0.0275988,0,0.15,0.030447338,0.001308,0,0.115,0.002964328,0.0264216,0,0.132,0.028973316,0.001308,0,0.102,0.002531812,0.0264216,0,0.118,0.027301515,0.001308,0,0.092,0.002363222,0.0264216,0,0.107,0.026162533,0.0018312,0,0.084,0.002288715,0.0251136,0,0.098,0.025039437,0.001308,0,0.077,0.002278765,0.0219744,0,0.09,0.021993417,0.001308,0,0.071,0.002386524,0.0213204,0,0.083,0.019467714,0.000654,0,0.066,0.002741092,0.017004,0,0.078,0.017177866,0.001308,0,0.061,0.003439278,0.015042,0,0.073,0.015628805,0.001308,0,0.058,0.004708674,0.01635,0,0.068,0.016191489,0.001308,0,0.054,0.00679766,0.0232824,0,0.064,0.024026553,0.001308,0,0.051,0.008981084,0.030738,0,0.061,0.030315382,0.001308,0,0.048,0.00907563,0.0251136,0,0.058,0.025523433,0.001308,0,0.046,0.007052405
76,2.28,0,5,2.114516129,0.0643682,0,1.08,0.064152332,0.0895161,0,2.3,0.083432544,0.0250176,0,0.43,0.030511829,0.0556381,0,1.14,0.043709477,0.015636,0,0.3,0.021216677,0.0462565,0,0.77,0.03443282,0.0106846,0,0.23,0.014724047,0.0413051,0,0.4,0.033285871,0.0075574,0,0.184,0.009647632,0.0388294,0,0.33,0.033345516,0.0056029,0,0.153,0.006295787,0.0343992,0,0.21,0.031964962,0.0044302,0,0.131,0.004002141,0.0306205,0,0.15,0.030447338,0.0037787,0,0.115,0.002964328,0.0274933,0,0.132,0.028973316,0.0031272,0,0.102,0.002531812,0.0250176,0,0.118,0.027301515,0.0031272,0,0.092,0.002363222,0.0237146,0,0.107,0.026162533,0.0024757,0,0.084,0.002288715,0.0218904,0,0.098,0.025039437,0.0018242,0,0.077,0.002278765,0.0194147,0,0.09,0.021993417,0.0018242,0,0.071,0.002386524,0.0181117,0,0.083,0.019467714,0.0018242,0,0.066,0.002741092,0.0149845,0,0.078,0.017177866,0.001303,0,0.061,0.003439278,0.0162875,0,0.073,0.015628805,0.001303,0,0.058,0.004708674,0.0205874,0,0.068,0.016191489,0.001303,0,0.054,0.00679766,0.0381779,0,0.064,0.024026553,0.0018242,0,0.051,0.008981084,0.0437808,0,0.061,0.030315382,0.0018242,0,0.048,0.00907563,0.0337477,0,0.058,0.025523433,0.001303,0,0.046,0.007052405
77,1.84,0,5,2.114516129,0.063504,0,1.08,0.064152332,0.0890352,0,2.3,0.083432544,0.0106272,0,0.43,0.030511829,0.0348624,0,1.14,0.043709477,0.0080352,0,0.3,0.021216677,0.0261792,0,0.77,0.03443282,0.0062208,0,0.23,0.014724047,0.0255312,0,0.4,0.033285871,0.0044064,0,0.184,0.009647632,0.0266976,0,0.33,0.033345516,0.0031104,0,0.153,0.006295787,0.0261792,0,0.21,0.031964962,0.0024624,0,0.131,0.004002141,0.0248832,0,0.15,0.030447338,0.0018144,0,0.115,0.002964328,0.0242352,0,0.132,0.028973316,0.0018144,0,0.102,0.002531812,0.0248832,0,0.118,0.027301515,0.001296,0,0.092,0.002363222,0.0224208,0,0.107,0.026162533,0.001296,0,0.084,0.002288715,0.0211248,0,0.098,0.025039437,0.001296,0,0.077,0.002278765,0.0199584,0,0.09,0.021993417,0.001296,0,0.071,0.002386524,0.016848,0,0.083,0.019467714,0.001296,0,0.066,0.002741092,0.014256,0,0.078,0.017177866,0.001296,0,0.061,0.003439278,0.0130896,0,0.073,0.015628805,0.001296,0,0.058,0.004708674,0.0111456,0,0.068,0.016191489,0.001296,0,0.054,0.00679766,0.0186624,0,0.064,0.024026553,0.001296,0,0.051,0.008981084,0.0242352,0,0.061,0.030315382,0.001296,0,0.048,0.00907563,0.0211248,0,0.058,0.025523433,0.001296,0,0.046,0.007052405
78,2,0,5,2.114516129,0.0533256,0,1.08,0.064152332,0.0815568,0,2.3,0.083432544,0.0069271,0,0.43,0.030511829,0.0382951,0,1.14,0.043709477,0.0044438,0,0.3,0.021216677,0.032675,0,0.77,0.03443282,0.0037903,0,0.23,0.014724047,0.0307145,0,0.4,0.033285871,0.0024833,0,0.184,0.009647632,0.0295382,0,0.33,0.033345516,0.0024833,0,0.153,0.006295787,0.0295382,0,0.21,0.031964962,0.0018298,0,0.131,0.004002141,0.0288847,0,0.15,0.030447338,0.0018298,0,0.115,0.002964328,0.0282312,0,0.132,0.028973316,0.001307,0,0.102,0.002531812,0.0269242,0,0.118,0.027301515,0.001307,0,0.092,0.002363222,0.0275777,0,0.107,0.026162533,0.001307,0,0.084,0.002288715,0.0264014,0,0.098,0.025039437,0.001307,0,0.077,0.002278765,0.0232646,0,0.09,0.021993417,0.001307,0,0.071,0.002386524,0.0206506,0,0.083,0.019467714,0.001307,0,0.066,0.002741092,0.0175138,0,0.078,0.017177866,0.001307,0,0.061,0.003439278,0.0201278,0,0.073,0.015628805,0.001307,0,0.058,0.004708674,0.0257479,0,0.068,0.016191489,0.001307,0,0.054,0.00679766,0.0394714,0,0.064,0.024026553,0.0024833,0,0.051,0.008981084,0.0551554,0,0.061,0.030315382,0.0024833,0,0.048,0.00907563,0.0488818,0,0.058,0.025523433,0.0018298,0,0.046,0.007052405
79,1.81,0,5,2.114516129,0.0503755,0,1.08,0.064152332,0.078995,0,2.3,0.083432544,0.010619,0,0.43,0.030511829,0.0335405,0,1.14,0.043709477,0.006216,0,0.3,0.021216677,0.029267,0,0.77,0.03443282,0.0055685,0,0.23,0.014724047,0.0286195,0,0.4,0.033285871,0.0037555,0,0.184,0.009647632,0.0286195,0,0.33,0.033345516,0.003108,0,0.153,0.006295787,0.0273245,0,0.21,0.031964962,0.0024605,0,0.131,0.004002141,0.026677,0,0.15,0.030447338,0.0024605,0,0.115,0.002964328,0.0255115,0,0.132,0.028973316,0.003108,0,0.102,0.002531812,0.023569,0,0.118,0.027301515,0.0024605,0,0.092,0.002363222,0.0242165,0,0.107,0.026162533,0.0024605,0,0.084,0.002288715,0.0224035,0,0.098,0.025039437,0.0024605,0,0.077,0.002278765,0.0192955,0,0.09,0.021993417,0.003108,0,0.071,0.002386524,0.017353,0,0.083,0.019467714,0.003108,0,0.066,0.002741092,0.013727,0,0.078,0.017177866,0.004403,0,0.061,0.003439278,0.0117845,0,0.073,0.015628805,0.008029,0,0.058,0.004708674,0.014245,0,0.068,0.016191489,0.014245,0,0.054,0.00679766,0.017353,0,0.064,0.024026553,0.019943,0,0.051,0.008981084,0.023569,0,0.061,0.030315382,0.018648,0,0.048,0.00907563,0.018648,0,0.058,0.025523433,0.012432,0,0.046,0.007052405
80,2.14,0,5,2.114516129,0.0528768,0,1.08,0.064152332,0.0883872,0,2.3,0.083432544,0.0055728,0,0.43,0.030511829,0.047304,0,1.14,0.043709477,0.0049248,0,0.3,0.021216677,0.0397872,0,0.77,0.03443282,0.0044064,0,0.23,0.014724047,0.0366768,0,0.4,0.033285871,0.0044064,0,0.184,0.009647632,0.0342144,0,0.33,0.033345516,0.0037584,0,0.153,0.006295787,0.0324,0,0.21,0.031964962,0.0031104,0,0.131,0.004002141,0.031752,0,0.15,0.030447338,0.0037584,0,0.115,0.002964328,0.031104,0,0.132,0.028973316,0.0037584,0,0.102,0.002531812,0.0292896,0,0.118,0.027301515,0.0031104,0,0.092,0.002363222,0.0292896,0,0.107,0.026162533,0.0037584,0,0.084,0.002288715,0.0266976,0,0.098,0.025039437,0.0037584,0,0.077,0.002278765,0.0230688,0,0.09,0.021993417,0.0044064,0,0.071,0.002386524,0.0211248,0,0.083,0.019467714,0.0049248,0,0.066,0.002741092,0.0204768,0,0.078,0.017177866,0.0062208,0,0.061,0.003439278,0.0199584,0,0.073,0.015628805,0.0080352,0,0.058,0.004708674,0.0224208,0,0.068,0.016191489,0.0106272,0,0.054,0.00679766,0.0324,0,0.064,0.024026553,0.014256,0,0.051,0.008981084,0.0373248,0,0.061,0.030315382,0.014904,0,0.048,0.00907563,0.030456,0,0.058,0.025523433,0.0130896,0,0.046,0.007052405
81,3.33,0,5,2.114516129,0.0865878,0,1.08,0.064152332,0.1078756,0,2.3,0.083432544,0.0564192,0,0.43,0.030511829,0.093379,0,1.14,0.043709477,0.0400942,0,0.3,0.021216677,0.095338,0,0.77,0.03443282,0.0275566,0,0.23,0.014724047,0.0871102,0,0.4,0.033285871,0.016978,0,0.184,0.009647632,0.077054,0,0.33,0.033345516,0.0107092,0,0.153,0.006295787,0.0645164,0,0.21,0.031964962,0.0056158,0,0.131,0.004002141,0.0526318,0,0.15,0.030447338,0.0044404,0,0.115,0.002964328,0.0432286,0,0.132,0.028973316,0.0024814,0,0.102,0.002531812,0.0363068,0,0.118,0.027301515,0.0031344,0,0.092,0.002363222,0.031344,0,0.107,0.026162533,0.0024814,0,0.084,0.002288715,0.0282096,0,0.098,0.025039437,0.0031344,0,0.077,0.002278765,0.0232468,0,0.09,0.021993417,0.0037874,0,0.071,0.002386524,0.0206348,0,0.083,0.019467714,0.0049628,0,0.066,0.002741092,0.0175004,0,0.078,0.017177866,0.0069218,0,0.061,0.003439278,0.014366,0,0.073,0.015628805,0.0080972,0,0.058,0.004708674,0.0131906,0,0.068,0.016191489,0.015672,0,0.054,0.00679766,0.0219408,0,0.064,0.024026553,0.0206348,0,0.051,0.008981084,0.0263812,0,0.061,0.030315382,0.0194594,0,0.048,0.00907563,0.0188064,0,0.058,0.025523433,0.0125376,0,0.046,0.007052405
82,1.55,0,5,2.114516129,0.0379296,0,1.08,0.064152332,0.07902,0,2.3,0.083432544,0.0183063,0,0.43,0.030511829,0.0334518,0,1.14,0.043709477,0.0119847,0,0.3,0.021216677,0.0259449,0,0.77,0.03443282,0.0081654,0,0.23,0.014724047,0.0259449,0,0.4,0.033285871,0.0050046,0,0.184,0.009647632,0.0252864,0,0.33,0.033345516,0.0031608,0,0.153,0.006295787,0.0259449,0,0.21,0.031964962,0.0018438,0,0.131,0.004002141,0.0252864,0,0.15,0.030447338,0.0018438,0,0.115,0.002964328,0.0252864,0,0.132,0.028973316,0.001317,0,0.102,0.002531812,0.0239694,0,0.118,0.027301515,0.001317,0,0.092,0.002363222,0.0246279,0,0.107,0.026162533,0.001317,0,0.084,0.002288715,0.0227841,0,0.098,0.025039437,0.0018438,0,0.077,0.002278765,0.0202818,0,0.09,0.021993417,0.0018438,0,0.071,0.002386524,0.017121,0,0.083,0.019467714,0.0018438,0,0.066,0.002741092,0.014487,0,0.078,0.017177866,0.0025023,0,0.061,0.003439278,0.0119847,0,0.073,0.015628805,0.0025023,0,0.058,0.004708674,0.0107994,0,0.068,0.016191489,0.0031608,0,0.054,0.00679766,0.0113262,0,0.064,0.024026553,0.0031608,0,0.051,0.008981084,0.0113262,0,0.061,0.030315382,0.0031608,0,0.048,0.00907563,0.0088239,0,0.058,0.025523433,0.0025023,0,0.046,0.007052405
